id,link,cooktime,calories,servingsize,carbs,fats,proteines,description,directions,insertdate,image
04617268-4d67-4b0d-8c63-eb6e2fbfe23c,https://myfridgefood.com/recipes/dips-and-sauces/coca-cola-barbecue-sauce/,15.0,76.0,4.0,5.0,6.0,0.0,,"directions                          Simmer 1 hour or until thick.",2024-08-22,http://myfridgefood.com/media/7127/emptyplate-001.jpg
0472098b-aa04-40fa-9d06-9173d2aad2b5,https://myfridgefood.com/recipes/entree-seafood/easy-shrimp-fried-rice/,20.0,273.0,10.0,46.0,6.0,6.0,,"directions   1. Beat the eggs in a bowl with a teaspoon of sesame oil and a pinch of salt. Pour into a wok or skillet heated with oil. Scramble until set. Remove from skillet and keep warm. 2. Wipe the skillet clean and add more oil. Add the rice and onion and stir fry until rice is coated and golden. Stir in ham and ginger and cook for 1 minute. Stir in the shrimp and cook for 2 minutes or until they begin to turn pink.  3. Add the rice vinegar, sugar, soy sauce, and remaining teaspoon sesame oil. Stir fry for another 2 minutes or until the shrimp are cooked through. Return the eggs to the skillet and toss to combine with the rice. Stir in some sprouts if you like.   from CookingWithKrista -  FULL step-by-step instructions here!",2024-08-22,http://myfridgefood.com/media/7446/shrimpfriedrice1.jpg
04777638-ebad-4e2b-9fdd-6603ca3715f3,https://myfridgefood.com/recipes/dessert/cinnamon-roll-muffins/,35.0,359.0,12.0,45.7,17.7,7.5,,"directions     Preheat oven to 400 degrees Fahrenheit. Generously grease a standard 12 cup muffin tin.   In a large bowl, sift together the dry ingredients. In a separate bowl, whisk together the wet ingredients until well combined.   Make a well in the center of the flour mixture and add the egg mixture, stirring only until just combined.   Combine all the topping/filling ingredients. Gently fold half of the mixture into the muffin batter.   Spoon the muffin batter, about ¼ cup, into each muffin tin. Top with remaining brown sugar mixture.   Bake at 400 degrees for 12 to 15 minutes, or until muffins spring back when pressed lightly.   Remove from oven. Cool slightly, then transfer carefully to a wire rack.   Whisk together all of the frosting ingredients. Drizzle over the top of the muffins and enjoy!!",2024-08-22,http://myfridgefood.com/media/7998/cinnamuffins2-001.jpg
049b21d5-25a0-4b93-9238-d954b9822cae,https://myfridgefood.com/recipes/pasta-and-pizza/broccoli-and-garlic-pasta/,20.0,632.0,6.0,46.0,39.0,25.0,,"directions                          Cook spaghetti to al dente and drain. SautÃ© sausage, garlic and broccoli in margarine in a large skillet over medium heat for about 10 minutes. Add spaghetti and mix well. Heat thoroughly and serve. Makes 6 servings.",2024-08-22,http://myfridgefood.com/media/7127/emptyplate-001.jpg
04dd8b73-0e22-4c86-a9cb-f9ff8f7c8c2b,https://myfridgefood.com/recipes/wings-and-wing-sauces/cola-chicken-wings/,30.0,369.0,4.0,6.9,13.0,51.9,,"directions     Place chicken wings and 2 tbsp soy sauce in a large bowl, let it marinate for at least 1 hour.   In a wok add oil then brown chicken wings.   Add garlic and stir for 30 seconds.   Pour the coke, remaining soy sauce, Chinese cooking wine (or Dry Sherry or Scotch) then bring it to a simmer. Cook in medium heat while occasionally turning over chicken pieces until liquid is reduced to a glaze.   Add some spring onions to the wok then stir. Season with freshly ground black pepper then serve.     submitted by  Angsarap.net - much more here!",2024-08-22,http://myfridgefood.com/media/6798/cocacolachicken.jpg
04de9086-853b-42a3-a052-88b9453d0f25,https://myfridgefood.com/recipes/fried-food/fried-avocado-tacos/,30.0,220.0,4.0,11.3,6.3,4.6,,"directions     Preheat oil for frying to 375°. Combine flour, beer and hot sauce in a large bowl. Whisk well and set aside.   Combine all ingredients for corn salsa and set aside.   Combine all ingredients for spicy mayonnaise in a food processor and blend until cilantro is very fine. Set aside.   Dip avocado slices in batter and drop in hot oil to fry. Fry at 375° for 2 - 3 minutes, turning once. Avocados should be golden brown.   Serve corn salsa in tortillas topped with fried avocados and spicy mayonnaise.",2024-08-22,http://myfridgefood.com/media/7893/avocadotacos.jpg
04e24f28-ba3d-4061-830d-f7387d260d7b,https://myfridgefood.com/recipes/entree-vegetarian/cheesy-veggie-wedges/,30.0,217.0,4.0,19.0,10.0,12.0,,"directions                          Cook the pasta shapes in boiling water for 10-12 minutes, until just tender. Drain thoroughly and rinse with cold water to cool them quickly. Heat the vegetable oil in a non-stick frying pan and gently cook the onion for 3-4 minutes, stirring often. Remove from the heat and add the courgette, carrot and pasta, mixing well. Beat the eggs and add the cheese. Stir in the dried herbs and season with some pepper. Pour into the frying pan and cook over a low heat for 4-5 minutes, without stirring, to set the base. Meanwhile, preheat the grill to medium-high. Put the frying pan under the grill and cook for 4-5 minutes until the surface has set and is golden brown",2024-08-22,http://myfridgefood.com/media/7127/emptyplate-001.jpg
051bb55b-0b97-4e08-945d-e58666f98c02,https://myfridgefood.com/recipes/entree-pork/dijon-pork-chops/,30.0,193.0,6.0,5.0,5.0,31.0,,"directions                          1.Spread mustard on both sides of pork chops. Place in a greased shallow 2-qt. baking dish. Combine crumbs and pepper; press onto top and sides of chop. Bake, uncovered, at 375 degrees F for 20-25 minutes or until meat juices run clear and topping is lightly browned.  Footnotes",2024-08-22,http://myfridgefood.com/Media/Recipe/1269976215dijpork.jpg
054ddacc-c6eb-45f5-aa0d-5bb36106691d,https://myfridgefood.com/recipes/entree-chicken/quick-mex-chicken/,50.0,365.0,5.0,8.0,13.0,52.0,,"directions                          1 Preheat oven to 350.  2 Spray a baking dish with non-stick spray. Put chicken in dish in single layer.  3 Mix salsa and yogurt and spread over chicken.  4 Sprinkle with cheese.  5 Bake for 40 minutes or until chicken is done.",2024-08-22,http://myfridgefood.com/Media/Recipe/1253810188picoenEzK.jpg
05555dd7-1ed4-49a3-8b0a-2f529d8e100f,https://myfridgefood.com/recipes/entree-chicken/oven-baked-fajitas/,30.0,321.0,6.0,28.0,12.0,26.0,,"directions     Preheat the oven to 400 degrees. Place chicken strips in a greased 13×9 baking dish.   In a small bowl combine the oil, chili powder, cumin, garlic powder, dried oregano, and salt   Drizzle the spice mixture over the chicken and stir to coat.   Next add the tomatoes, peppers, and onions to the dish and stir to combine.   Bake uncovered for 20-25 minutes or until chicken is cooked through and the vegetables are tender",2024-08-22,http://myfridgefood.com/media/7416/ovenfajias2.jpg
05581795-835f-412d-9fd2-e5f15fe3a611,https://myfridgefood.com/recipes/salads-and-sides/bread-just-bread/,70.0,111.0,15.0,16.0,4.0,2.0,,"directions                          1.In a large bowl mix together the warm water (110 degrees), yeast, sugar, salt, and olive oil. Stir in 2 cups of the flour in order to make a soft ball. Knead in additional flour so that dough is soft and not sticky. Place kneaded dough in a medium size greased bowl. Cover and let rise until doubled in size.  2.Punch down dough, and form into ball or loaf shape. Place onto a greased cookie sheet. Cover and let rise for 15 to 20 minutes. Preheat the oven to 375 degrees F (190 degrees C).  3.Bake in the preheated oven for 30 to 40 minutes, until golden brown.",2024-08-22,http://myfridgefood.com/Media/Recipe/12974617700001pb.jpg
056a5623-0966-4fb6-badd-95f835438822,https://myfridgefood.com/recipes/dessert/no-bake-brownies/,15.0,187.0,16.0,28.0,9.0,2.0,,"directions                          Butter an 8X8 inch baking pan. Line the baking pan with parchment paper letting the paper extend up two sides of the pan and overhang slightly on both ends. Butter paper; set pan aside.  In the bowl of a food processor fitted with the metal blade, pulse Oreos  until ground.  In a large, microwave safe bowl, melt butter and marshmallows in the microwave until puffed, about 1½ Ã¢â‚¬â€œ 2 minutes. Stir in ground Oreo Cookies until combined. Transfer to prepared baking pan. Using a piece of wax paper, press mixture evenly into prepared pan.  Let set up for at least 10 minutes. Cut into bars and serve.",2024-08-22,http://myfridgefood.com/Media/Recipe/1331398846oreo.jpg
057e97cb-187a-4be8-b2b4-0ef49b127eff,https://myfridgefood.com/recipes/breakfast/omelet-casserole/,45.0,420.0,12.0,44.1,19.0,17.9,,"directions     Fry up bacon and place on a paper towel to drain.   Roll out the crescent roll dough into a greased casserole dish.    Spread shredded hash browns on top of the dough.    Beat eggs in a bowl, salt and pepper to taste, and spread over the hash browns.    Crumble up bacon and sprinkle the bacon bits over the eggs.    Bake in oven at 350 degrees for 40-45 minutes.    Remove casserole from oven and sprinkle cheese on top.    Place back in oven just until cheese melts.    Serve warm :)     submitted by  RedSkyFood.com - see more here!",2024-08-22,http://myfridgefood.com/media/7144/omeletcasserolecollage.jpg
05933cb6-9d3e-4a18-8bac-1aefff3f15e5,https://myfridgefood.com/recipes/sandwiches-burgers/fr-onion-grilled-cheese/,25.0,526.0,2.0,20.0,39.0,22.0,,"directions                          1. In a heavy bottomed saucepan over medium heat, melt the butter and add the sliced onions. Stir until onions have softened and are starting to brown, about 3-4 minutes. Season with salt and pepper. Spread onions in an even layer, cover pot, and reduce heat to low. Stir every 5 or so minutes. Continue until onions are nice and brown and caramelized, about 25 minutes. (this may take longer depending on how many onions you use).  2. Increase heat to medium-high, add the wine to deglaze the pan, and scrape up any brown bits from the bottom. Once all the liquid has absorbed, about 1-2 minutes, turn off heat.  3. Preheat skillet to medium heat. Butter both sides of bread, lay buttered side down on skillet and cover with 1/4 of cheese, top with half of the caramelized onions, and top with 1/4 more cheese, then buttered bread. Cook until cheese is melted and the outside is golden brown. About 3 to 4 minutes per side. Repeat with second sandwich.",2024-08-22,http://myfridgefood.com/Media/Recipe/13460088750002.jpg
05a1750b-c413-4995-b988-bbca46ea9c71,https://myfridgefood.com/recipes/pasta-and-pizza/best-pizza-dough/,45.0,175.0,8.0,30.5,3.9,4.0,,"directions   Preheat oven to 400F. In a large bowl, combine the yeast and warm water and stir until the yeast dissolves. Add the flour, salt, honey and olive oil; stir to combine using first a wooden spoon then your hands. Let dough rest for 10 minutes.  Sprinkle baking sheet with cornmeal and press dough into it to your desired thickness. Top with your toppings and bake for approximately half an hour or until crust is golden, toppings are heated through and cheese is bubbly.",2024-08-22,http://myfridgefood.com/media/6834/pizzadough.jpg
05d0449d-9bc4-4bbf-a55a-3ad41bbc9e2b,https://myfridgefood.com/recipes/pasta-and-pizza/slow-baked-mac-and-cheese/,200.0,808.0,4.0,49.0,50.0,41.0,,"directions                          Spray the inside of your slow-cooker with cooking spray or grease it with olive oil. Combine milk, evaporated milk, eggs, butter, and salt in slow-cooker and whisk until until smooth (or you can use an immersion blender to do the whisking for you).  Add the shredded cheese (not the Parmesan) and macaroni, sprinkle with black pepper (and whatever other spices you want to use). Stir gently with a spatula to coat evenly.  Sprinkle the Parmesan cheese on top. Cover and cook on HIGH for 30 minutes.  After 30 minutes, reduce the temperature to LOW and cook for 2 to 2 1/2 hours, until custard is set in the center and the pasta is tender. The macaroni and cheese may sit in the cooker on the KEEP WARM setting for 30 minutes before serving. Before dishing it up, I sautÃƒÂ©ed some bread crumbs with olive oil and sprinkled them over the top to make it a little fancier.",2024-08-22,http://myfridgefood.com/Media/Recipe/1346197605117797346473350833_jjN2Aufl_c.jpg
064b4b18-bfb8-464f-9e0c-3d94a8ed6299,https://myfridgefood.com/recipes/dips-and-sauces/homemade-tomato-dressing/,5.0,70.0,8.0,2.0,6.9,0.4,,"directions   Put all ingredients in a blender and pureed it until smooth. Taste for seasoning and refrigerate until needed.   submitted by  SingForYourSupperBlog - more here!",2024-08-22,http://myfridgefood.com/media/6810/tomatodressing.jpg
06518f1c-540c-4421-a591-23f7c1186fbe,https://myfridgefood.com/recipes/breakfast/breakfast-on-a-farm/,30.0,406.0,4.0,40.0,17.0,25.0,,"directions                          Boil unpeeled potatoes 30 minutes. Rinse under cold water, peel and set aside to cool. Slice potatoes. In a large frypan cook bacon until transperent. Add the potato slices; cook until lightly borwned. Meanwhile blend eggs with milk and salt. Stir in the cubed ham. Cut the tomatoes into thin wedges; add to the egg mixture. Pour the egg mixture over the potatoes in the frypan. Cook until the eggs are set. Sprinkle with chopped chives and serve at once.",2024-08-22,http://myfridgefood.com/media/7127/emptyplate-001.jpg
